ID,datetime,temperature,pressure,windspeed,Usage_kW,AC_DR_kW,Kitchen_kW,UPS_kW,LR_kW,AC_Dr_kW,AC_BR_kW,electricity_consumption
32443,3/13/2017 19:00,12.1,979,38.875,1.8672,0,0.2101,0.1652,0.1328,0.0044,0.3896,267
32444,3/13/2017 20:00,14.3,988,42.38,1.8697,0,0.2104,0.1655,0.1327,0.0044,0.3908,258
32445,3/13/2017 21:00,10.7,978,44.17,1.8732,0,0.2107,0.1653,0.1325,0.0044,0.3921,243
32446,3/13/2017 22:00,10,984,2.765,1.8744,0,0.2095,0.1666,0.1326,0.0043,0.3922,288
32447,3/13/2017 23:00,9.3,984,2.78,1.8822,0,0.2105,0.1677,0.1338,0.0043,0.3924,270
32448,3/14/2017 0:00,8.6,978,4.045,1.8859,0,0.2104,0.1663,0.1344,0.0043,0.3922,261
32449,3/14/2017 1:00,8.6,978,2.015,1.8869,0.0001,0.2098,0.1664,0.1347,0.0042,0.3923,282
32450,3/14/2017 2:00,10,989,1.515,1.8878,0.0001,0.2104,0.1664,0.1349,0.0042,0.391,273
32451,3/14/2017 3:00,10.7,987,2.265,1.8853,0.0001,0.2108,0.1664,0.1345,0.0044,0.3896,288
32452,3/14/2017 4:00,10.7,975,2.54,1.8869,0,0.2106,0.167,0.1346,0.0043,0.3897,291
32453,3/14/2017 5:00,8.6,992,3.805,1.885,0.0001,0.21,0.1668,0.1344,0.0043,0.3909,303
32454,3/14/2017 6:00,10.7,982,2.14,1.8826,0.0001,0.21,0.1664,0.1341,0.0043,0.39,294
32455,3/14/2017 7:00,10,976,4.895,1.886,0,0.2107,0.1668,0.1344,0.0043,0.3912,312
32456,3/14/2017 8:00,10,977,9.54,1.8885,0.0001,0.2096,0.1696,0.1347,0.0042,0.3908,273
32457,3/14/2017 9:00,12.1,977,6.545,1.8861,0.0001,0.2096,0.1673,0.1349,0.0042,0.3908,252
32458,3/14/2017 10:00,11.4,987,9.565,1.8884,0.0001,0.2094,0.167,0.1349,0.0042,0.3919,234
32459,3/14/2017 11:00,12.1,988,14.46,1.89,0,0.209,0.1668,0.1347,0.0042,0.3957,228
32460,3/14/2017 12:00,12.1,984,19.005,1.8868,0,0.209,0.1673,0.1346,0.0042,0.3926,195
32461,3/14/2017 13:00,11.4,982,22.51,1.8898,0.0001,0.2092,0.1675,0.1351,0.0041,0.3929,210
32462,3/14/2017 14:00,12.9,988,26.015,1.8938,0.0001,0.2095,0.1674,0.135,0.0042,0.3941,177
32463,3/14/2017 15:00,12.9,997,4.255,1.8888,0.0001,0.2085,0.1665,0.1341,0.0042,0.3978,195
32464,3/14/2017 16:00,12.9,986,7.635,1.8867,0,0.2088,0.1665,0.1341,0.0042,0.3956,201
32465,3/14/2017 17:00,12.9,995,2.64,1.8852,0.0001,0.2091,0.1661,0.1339,0.0042,0.3956,201
32466,3/14/2017 18:00,10,986,3.53,1.882,0.0001,0.2084,0.1682,0.1334,0.0042,0.3949,213
32467,3/14/2017 19:00,10,997,2.765,1.8747,0,0.2079,0.1652,0.133,0.0042,0.3935,210
32468,3/14/2017 20:00,9.3,981,2.39,1.8759,0.0001,0.2076,0.1657,0.1333,0.0042,0.3933,222
32469,3/14/2017 21:00,7.9,992,1.765,1.8785,0,0.2081,0.1655,0.1336,0.0043,0.3941,216
32470,3/14/2017 22:00,9.3,987,1.325,1.8772,0,0.2077,0.1654,0.1335,0.0042,0.3937,243
32471,3/14/2017 23:00,7.9,994,2.015,1.8795,0,0.2073,0.1658,0.1336,0.0042,0.3954,219
32472,3/15/2017 0:00,5.7,979,2.015,1.8779,0,0.2086,0.1656,0.1334,0.0043,0.395,222
32473,3/15/2017 1:00,5.7,986,1.64,1.8763,0,0.2086,0.1653,0.1335,0.0043,0.3938,234
32474,3/15/2017 2:00,6.4,995,2.14,1.8731,0,0.2074,0.1652,0.1331,0.0042,0.3921,252
32475,3/15/2017 3:00,4.3,988,5.77,1.8762,0,0.2078,0.1675,0.1333,0.0042,0.3924,222
32476,3/15/2017 4:00,5.7,984,9.29,1.8793,0.0001,0.2074,0.1661,0.133,0.0042,0.3951,210
32477,3/15/2017 5:00,5.7,984,12.545,1.8822,0.0001,0.2087,0.1656,0.1331,0.0042,0.3956,210
32478,3/15/2017 6:00,3.6,983,15.05,1.8826,0,0.2079,0.1654,0.1334,0.0042,0.3953,216
32479,3/15/2017 7:00,5.7,993,19.82,1.883,0,0.2082,0.1656,0.1336,0.0042,0.3934,216
32480,3/15/2017 8:00,7.9,986,23.34,1.8847,0,0.2079,0.1658,0.1337,0.0041,0.3944,219
32481,3/15/2017 9:00,9.3,993,2.665,1.8829,0.0001,0.2079,0.1663,0.1342,0.0042,0.3928,204
32482,3/15/2017 10:00,13.6,993,4.755,1.8861,0.0001,0.2077,0.1665,0.1344,0.0041,0.3942,195
32483,3/15/2017 11:00,13.6,989,8.4,1.8876,0,0.2074,0.1668,0.1348,0.0042,0.3944,198
32484,3/15/2017 12:00,15.7,980,11.92,1.8852,0.0001,0.2054,0.1668,0.1348,0.004,0.3942,195
32485,3/15/2017 13:00,15,981,2.665,1.8919,0.0001,0.2095,0.1694,0.1348,0.0043,0.394,177
32486,3/15/2017 14:00,17.1,996,4.255,1.8876,0.0001,0.2071,0.1669,0.135,0.0041,0.3935,195
32487,3/15/2017 15:00,15.7,994,8.15,1.8875,0,0.207,0.1667,0.1348,0.0041,0.393,198
32488,3/15/2017 16:00,16.4,979,11.78,1.8861,0.0001,0.2058,0.1667,0.1349,0.004,0.3908,177
32489,3/15/2017 17:00,15.7,986,5.02,1.8886,0.0001,0.2069,0.167,0.1351,0.004,0.3905,192
32490,3/15/2017 18:00,15,977,9.04,1.8909,0.0001,0.2069,0.1671,0.1353,0.004,0.391,186
32491,3/15/2017 19:00,14.3,995,14.335,1.8938,0.0001,0.2067,0.1671,0.1348,0.0041,0.3951,210
32492,3/15/2017 20:00,12.1,976,19.38,1.8908,0,0.2075,0.1666,0.1346,0.0041,0.3947,222
32493,3/15/2017 21:00,11.4,989,23.025,1.8854,0,0.2066,0.1665,0.134,0.0041,0.3936,213
32494,3/15/2017 22:00,11.4,993,26.28,1.8913,0,0.2069,0.1678,0.1347,0.0041,0.395,225
32495,3/15/2017 23:00,8.6,984,2.39,1.8925,0.0001,0.2058,0.169,0.1351,0.004,0.3936,231
32496,3/16/2017 0:00,6.4,978,2.415,1.8937,0,0.2072,0.1676,0.1352,0.004,0.3935,228
32497,3/16/2017 1:00,7.1,979,2.015,1.8958,0.0001,0.207,0.168,0.1355,0.004,0.3934,219
32498,3/16/2017 2:00,5.7,994,2.39,1.8962,0.0001,0.2072,0.1678,0.1356,0.004,0.3924,222
32499,3/16/2017 3:00,5,979,2.39,1.8954,0.0001,0.2068,0.1678,0.1356,0.004,0.392,258
32500,3/16/2017 4:00,5.7,990,3.54,1.8957,0.0001,0.2068,0.1683,0.1361,0.004,0.3903,243
32501,3/16/2017 5:00,4.3,993,6.56,1.8985,0.0001,0.2071,0.1679,0.1358,0.004,0.3933,231
32502,3/16/2017 6:00,5,981,10.815,1.8953,0.0001,0.2072,0.1677,0.1358,0.004,0.3908,213
32503,3/16/2017 7:00,6.4,983,1.515,1.8973,0.0001,0.2056,0.1679,0.1361,0.004,0.3932,210
32504,3/16/2017 8:00,8.6,979,5.645,1.9074,0.0001,0.2059,0.171,0.1362,0.004,0.3965,192
32505,3/16/2017 9:00,10.7,999,3.29,1.9067,0.0001,0.2073,0.1683,0.1359,0.004,0.3963,204
32506,3/16/2017 10:00,11.4,995,4.205,1.9046,0.0001,0.2064,0.1683,0.1362,0.004,0.3943,207
32507,3/16/2017 11:00,10.7,988,6.62,1.9033,0.0001,0.207,0.1684,0.1365,0.004,0.3916,204
32508,3/16/2017 12:00,9.3,994,3.415,1.9042,0.0001,0.2066,0.1683,0.1365,0.004,0.3925,195
32509,3/16/2017 13:00,10.7,983,2.265,1.9035,0.0001,0.207,0.1686,0.1366,0.004,0.3913,216
32510,3/16/2017 14:00,10.7,996,3.655,1.9017,0.0001,0.2061,0.1684,0.1368,0.004,0.3904,234
32511,3/16/2017 15:00,10.7,995,1.765,1.8994,0.0001,0.2064,0.1683,0.1365,0.0039,0.391,258
32512,3/16/2017 16:00,10,985,2.515,1.8977,0.0001,0.2063,0.1682,0.1362,0.004,0.3906,279
32513,3/16/2017 17:00,9.3,994,1.64,1.8956,0.0001,0.2061,0.17,0.1355,0.004,0.3903,285
32514,3/16/2017 18:00,8.6,981,2.14,1.8894,0.0001,0.2034,0.1682,0.1351,0.0039,0.3912,312
32515,3/16/2017 19:00,7.9,990,3.165,1.8854,0.0001,0.1996,0.167,0.1347,0.0037,0.3931,270
32516,3/16/2017 20:00,8.6,991,4.58,1.8781,0.0001,0.1954,0.1669,0.1341,0.0035,0.3938,279
32517,3/16/2017 21:00,9.3,986,7.96,1.8793,0.0001,0.1939,0.1671,0.1346,0.0034,0.3931,243
32518,3/16/2017 22:00,8.6,990,10.59,1.8774,0.0001,0.1923,0.1669,0.1342,0.0033,0.393,240
32519,3/16/2017 23:00,8.6,982,13.505,1.8761,0.0001,0.1922,0.1671,0.134,0.0034,0.392,270
32520,3/17/2017 0:00,10,992,14.67,1.8717,0.0001,0.1914,0.1665,0.1338,0.0033,0.392,261
32521,3/17/2017 1:00,10,982,16.085,1.8699,0.0001,0.1893,0.1667,0.1336,0.0032,0.3938,204
32522,3/17/2017 2:00,5.7,980,2.265,1.7732,0.0001,0.093,0.1677,0.1342,0.0012,0.3913,201
32523,3/17/2017 3:00,7.9,988,1.64,1.747,0.0001,0.0638,0.1691,0.1348,0.0026,0.3891,198
32524,3/17/2017 4:00,7.1,989,1.45,1.7463,0.0001,0.0638,0.1678,0.1349,0.0027,0.3894,192
32525,3/17/2017 5:00,6.4,985,2.915,1.7466,0.0001,0.0637,0.1678,0.1346,0.0026,0.3906,195
32526,3/17/2017 6:00,7.9,1000,5.92,1.7499,0.0001,0.0638,0.1676,0.1348,0.0026,0.3933,198
32527,3/17/2017 7:00,8.6,981,9.05,1.7514,0.0001,0.0641,0.1677,0.1346,0.0027,0.392,210
32528,3/17/2017 8:00,8.6,986,2.265,1.7498,0.0001,0.0641,0.1676,0.1346,0.0026,0.3913,204
32529,3/17/2017 9:00,10.7,1000,3.93,1.7509,0.0001,0.0641,0.1672,0.1344,0.0026,0.3928,198
32530,3/17/2017 10:00,10,984,2.79,1.7503,0.0001,0.0641,0.167,0.1342,0.0026,0.3921,222
32531,3/17/2017 11:00,9.3,990,2.64,1.7486,0.0001,0.0641,0.1672,0.1343,0.0026,0.3908,222
32532,3/17/2017 12:00,10,997,3.03,1.7504,0.0001,0.064,0.1704,0.1347,0.0026,0.3893,240
32533,3/17/2017 13:00,10,991,3.67,1.7522,0.0001,0.0641,0.1678,0.135,0.0027,0.3898,288
32534,3/17/2017 14:00,11.4,1000,5.835,1.7522,0.0001,0.064,0.1682,0.1352,0.0027,0.3896,270
32535,3/17/2017 15:00,12.9,991,4.63,1.7505,0.0001,0.064,0.1679,0.1353,0.0027,0.3888,252
32536,3/17/2017 16:00,10.7,986,6.795,1.7541,0.0001,0.0641,0.1684,0.1356,0.0027,0.3904,264
32537,3/17/2017 17:00,12.9,980,9.55,1.7596,0.0001,0.0644,0.1688,0.136,0.0027,0.3919,234
32538,3/17/2017 18:00,10,1000,11.34,1.7602,0.0001,0.0644,0.1685,0.1363,0.0027,0.3918,228
32539,3/17/2017 19:00,7.1,986,12.63,1.7589,0.0001,0.0645,0.1689,0.1363,0.0027,0.3886,240
32540,3/17/2017 20:00,10.7,995,16.135,1.7598,0.0001,0.0645,0.1687,0.1361,0.0027,0.3901,225
32541,3/17/2017 21:00,9.3,1001,2.39,1.7608,0.0001,0.0644,0.1713,0.1361,0.0027,0.389,258
32542,3/17/2017 22:00,7.9,982,3.54,1.7967,0.0001,0.103,0.1686,0.1361,0.0009,0.3877,252
32543,3/17/2017 23:00,6.4,988,2.515,1.8506,0.0001,0.1556,0.1684,0.1359,0.0016,0.3894,258
32544,3/18/2017 0:00,5,986,2.14,1.8654,0.0001,0.1685,0.1684,0.1359,0.0022,0.3914,261
32545,3/18/2017 1:00,5,989,3.405,1.8707,0.0001,0.1732,0.1687,0.136,0.0024,0.3921,261
32546,3/18/2017 2:00,6.4,982,1.45,1.8748,0.0001,0.1774,0.1686,0.1362,0.0025,0.3913,279
32547,3/18/2017 3:00,5.7,996,2.59,1.8757,0.0001,0.1785,0.1686,0.1362,0.0026,0.3907,288
32548,3/18/2017 4:00,5,986,4.755,1.8744,0.0001,0.1788,0.1689,0.1365,0.0026,0.3906,327
32549,3/18/2017 5:00,5,986,8.15,1.8741,0.0001,0.1803,0.1686,0.1364,0.0027,0.3892,321
32550,3/18/2017 6:00,5,1001,11.28,1.8783,0.0001,0.1812,0.1713,0.1363,0.0028,0.3895,312
32551,3/18/2017 7:00,5.7,988,14.66,1.8739,0.0001,0.1818,0.1686,0.1362,0.0028,0.3874,315
32552,3/18/2017 8:00,9.3,994,18.165,1.872,0.0001,0.1804,0.1687,0.1362,0.0027,0.3854,312
32553,3/18/2017 9:00,10.7,988,21.17,1.8709,0.0001,0.1774,0.1682,0.136,0.0026,0.3862,315
32554,3/18/2017 10:00,12.9,999,22.71,1.8733,0.0001,0.1761,0.1683,0.1363,0.0025,0.3884,291
32555,3/18/2017 11:00,12.9,998,2.64,1.8746,0.0001,0.1748,0.169,0.1366,0.0024,0.3867,264
32556,3/18/2017 12:00,14.3,984,2.665,1.874,0.0001,0.1737,0.1691,0.1369,0.0024,0.3863,249
32557,3/18/2017 13:00,13.6,985,1.64,1.8756,0.0001,0.1736,0.1692,0.1373,0.0023,0.3864,258
32558,3/18/2017 14:00,15.7,995,3.88,1.873,0.0001,0.1722,0.1698,0.1375,0.0022,0.3854,249
32559,3/18/2017 15:00,17.1,987,7.26,1.8766,0.0001,0.1719,0.1726,0.1376,0.0022,0.3858,228
32560,3/18/2017 16:00,15,981,9.05,1.8755,0.0001,0.1714,0.1698,0.1376,0.0022,0.3884,210
32561,3/18/2017 17:00,13.6,983,10.84,1.8747,0.0001,0.1718,0.1699,0.1376,0.0023,0.3868,219
32562,3/18/2017 18:00,14.3,992,12.255,1.8746,0.0001,0.1705,0.17,0.1377,0.0022,0.3872,210
32563,3/18/2017 19:00,10.7,985,15.295,1.8738,0.0001,0.1702,0.1698,0.1376,0.0022,0.3866,216
32564,3/18/2017 20:00,10.7,993,16.71,1.8734,0.0001,0.1701,0.1698,0.1376,0.0022,0.386,231
32565,3/18/2017 21:00,10,995,18.25,1.8699,0.0001,0.1697,0.1694,0.1371,0.0022,0.3862,240
32566,3/18/2017 22:00,10,980,22.005,1.8677,0.0001,0.1691,0.1693,0.1372,0.0022,0.3856,267
32567,3/18/2017 23:00,12.1,997,25.135,1.869,0.0001,0.1697,0.1696,0.1372,0.0022,0.3857,255
32568,3/19/2017 0:00,5.7,992,25.925,1.8719,0.0001,0.1687,0.1719,0.1371,0.0022,0.3874,243
32569,3/19/2017 1:00,6.4,981,27.69,1.8653,0.0001,0.1684,0.1692,0.137,0.0022,0.3856,285
32570,3/19/2017 2:00,5.7,985,1.64,1.8646,0.0001,0.1676,0.1691,0.1369,0.0021,0.3868,276
32571,3/19/2017 3:00,5,985,2.39,1.8646,0.0001,0.168,0.1686,0.1366,0.0022,0.3868,297
32572,3/19/2017 4:00,5,984,3.165,1.86,0.0001,0.1673,0.1681,0.136,0.0021,0.3866,294
32573,3/19/2017 5:00,3.6,988,3.805,1.7872,0.0001,0.0962,0.1681,0.1358,0.0012,0.3865,306
32574,3/19/2017 6:00,5.7,979,4.445,1.7553,0.0001,0.0644,0.1678,0.1353,0.0028,0.3886,309
32575,3/19/2017 7:00,6.4,988,5.335,1.7532,0.0001,0.0644,0.1677,0.1358,0.0026,0.3874,300
32576,3/19/2017 8:00,6.4,977,2.915,1.751,0.0001,0.064,0.1676,0.1359,0.0027,0.3882,300
32577,3/19/2017 9:00,10,981,4.33,1.755,0.0001,0.0641,0.1706,0.136,0.0027,0.3874,330
32578,3/19/2017 10:00,10.7,974,6.62,1.7523,0.0001,0.0642,0.1684,0.1361,0.0027,0.3865,363
32579,3/19/2017 11:00,11.4,980,3.54,1.7539,0.0001,0.0656,0.1686,0.1362,0.0026,0.3857,357
32580,3/19/2017 12:00,13.6,986,6.67,1.7506,0.0001,0.0657,0.1684,0.1362,0.0026,0.3835,312
32581,3/19/2017 13:00,14.3,981,4.13,1.7514,0.0001,0.0642,0.1683,0.136,0.0027,0.3859,291
32582,3/19/2017 14:00,14.3,979,7.385,1.7513,0.0001,0.0644,0.1678,0.1357,0.0026,0.3859,282
32583,3/19/2017 15:00,15,984,11.155,1.7494,0.0001,0.0643,0.1672,0.1354,0.0026,0.3863,264
32584,3/19/2017 16:00,12.1,980,15.425,1.7488,0.0001,0.0642,0.1674,0.1356,0.0027,0.385,264
32585,3/19/2017 17:00,12.1,975,17.215,1.7513,0.0001,0.0644,0.1681,0.1356,0.0027,0.3848,246
32586,3/19/2017 18:00,12.1,988,4.755,1.7517,0.0001,0.0644,0.1704,0.1354,0.0026,0.3841,261
32587,3/19/2017 19:00,10.7,981,3.755,1.7505,0.0001,0.0643,0.1677,0.1355,0.0027,0.387,264
32588,3/19/2017 20:00,8.6,982,2.54,1.72,0.0001,0.0644,0.168,0.1356,0.0026,0.3561,297
32589,3/19/2017 21:00,8.6,988,2.015,1.7146,0.0001,0.0644,0.1684,0.1357,0.0026,0.3504,303
32590,3/19/2017 22:00,10,987,3.28,1.7217,0.0001,0.0649,0.1684,0.1358,0.0026,0.351,330
32591,3/19/2017 23:00,7.9,981,3.165,1.7184,0.0001,0.0646,0.1681,0.1357,0.0026,0.3512,363
32592,3/20/2017 0:00,10,970,1.89,1.7166,0.0001,0.0645,0.1682,0.1358,0.0026,0.3505,351
32593,3/20/2017 1:00,10,971,2.64,1.715,0.0001,0.0645,0.1681,0.1356,0.0027,0.35,354
32594,3/20/2017 2:00,9.3,987,1.765,1.759,0.0001,0.1107,0.1682,0.1354,0.0004,0.3489,357
32595,3/20/2017 3:00,9.3,982,3.03,1.8058,0.0001,0.1568,0.1696,0.135,0.0017,0.3495,354
32596,3/20/2017 4:00,8.6,979,3.105,1.8164,0.0001,0.1689,0.1674,0.1348,0.0022,0.3507,369
32597,3/20/2017 5:00,8.6,976,4.555,1.8208,0,0.1746,0.1672,0.1348,0.0026,0.3504,336
32598,3/20/2017 6:00,7.1,980,3.755,1.8372,0.0001,0.1757,0.1671,0.1348,0.0025,0.3501,336
32599,3/20/2017 7:00,7.9,990,1.45,1.8536,0.0001,0.1776,0.1676,0.1352,0.0026,0.3486,324
32600,3/20/2017 8:00,10.7,984,2.915,1.8606,0.0001,0.1798,0.1676,0.1351,0.0028,0.3467,318
32601,3/20/2017 9:00,10.7,984,4.455,1.856,0,0.1788,0.167,0.1347,0.0027,0.3476,327
32602,3/20/2017 10:00,12.1,986,2.14,1.8512,0.0001,0.1796,0.1667,0.1348,0.0028,0.347,354
32603,3/20/2017 11:00,12.1,982,4.555,1.8501,0.0001,0.1808,0.1675,0.135,0.0028,0.3472,345
32604,3/20/2017 12:00,14.3,990,4.57,1.8503,0.0001,0.1809,0.1698,0.1353,0.0028,0.3464,321
32605,3/20/2017 13:00,13.6,983,5.585,1.8525,0.0001,0.1824,0.1672,0.1352,0.0028,0.3478,318
32606,3/20/2017 14:00,16.4,976,3.165,1.8501,0.0001,0.1817,0.1673,0.1349,0.0028,0.3478,318
32607,3/20/2017 15:00,14.3,980,2.915,1.8471,0.0001,0.1814,0.1669,0.1346,0.0028,0.3476,282
32608,3/20/2017 16:00,14.3,987,3.555,1.8482,0.0001,0.182,0.1668,0.1346,0.0029,0.3479,312
32609,3/20/2017 17:00,14.3,973,2.54,1.847,0.0001,0.1815,0.1673,0.1352,0.0028,0.3466,267
32610,3/20/2017 18:00,13.6,987,2.64,1.8459,0.0001,0.181,0.1669,0.1349,0.0028,0.3469,342
32611,3/20/2017 19:00,12.9,989,2.665,1.8372,0.0001,0.1774,0.1663,0.1343,0.0027,0.3464,378
32612,3/20/2017 20:00,9.3,986,2.39,1.8349,0.0001,0.175,0.1663,0.1339,0.0026,0.3474,369
32613,3/20/2017 21:00,10.7,979,2.54,1.8364,0.0001,0.1734,0.1688,0.1342,0.0026,0.3471,414
32614,3/20/2017 22:00,10,987,5.08,1.8369,0.0001,0.1734,0.1666,0.1347,0.0026,0.3462,441
32615,3/20/2017 23:00,10.7,984,6.62,1.8385,0.0001,0.1722,0.167,0.135,0.0024,0.3455,474
32616,3/21/2017 0:00,10,986,11.915,1.8369,0,0.1711,0.1668,0.135,0.0024,0.346,462
32617,3/21/2017 1:00,9.3,989,16.335,1.8325,0.0001,0.1705,0.1665,0.1347,0.0024,0.3473,417
32618,3/21/2017 2:00,10.7,991,19.715,1.83,0,0.1693,0.1661,0.1345,0.0024,0.3478,354
32619,3/21/2017 3:00,10.7,988,2.015,1.8352,0,0.169,0.1662,0.1344,0.0024,0.3512,339
32620,3/21/2017 4:00,10,991,2.655,1.8323,0,0.169,0.166,0.1343,0.0024,0.3472,345
32621,3/21/2017 5:00,9.3,989,4.17,1.8293,0,0.1681,0.1662,0.1343,0.0024,0.347,276
32622,3/21/2017 6:00,9.3,987,1.64,1.8273,0,0.1682,0.1674,0.1338,0.0024,0.3467,279
32623,3/21/2017 7:00,8.6,996,1.515,1.8253,0,0.1685,0.1659,0.1337,0.0024,0.3466,279
32624,3/21/2017 8:00,10,982,3.165,1.821,0,0.1663,0.165,0.1331,0.0024,0.347,240
32625,3/21/2017 9:00,9.3,996,1.515,1.8194,0,0.1667,0.1646,0.1325,0.0024,0.3483,273
32626,3/21/2017 10:00,10,998,3.405,1.817,0,0.1664,0.1641,0.1323,0.0024,0.3491,276
32627,3/21/2017 11:00,12.1,995,2.915,1.8155,0,0.1656,0.1642,0.1325,0.0024,0.3483,249
32628,3/21/2017 12:00,13.6,978,4.955,1.7568,0.0001,0.106,0.1646,0.1328,0.0004,0.3472,270
32629,3/21/2017 13:00,12.1,992,6.87,1.7165,0.0001,0.063,0.165,0.1338,0.0024,0.3466,267
32630,3/21/2017 14:00,12.1,981,8.035,1.7262,0.0001,0.0635,0.166,0.1345,0.0024,0.3476,294
32631,3/21/2017 15:00,12.9,982,9.7,1.7232,0,0.0634,0.167,0.1338,0.0024,0.3459,303
32632,3/21/2017 16:00,15,977,13.955,1.7171,0.0001,0.0632,0.1662,0.133,0.0023,0.346,285
32633,3/21/2017 17:00,12.9,994,16.21,1.7154,0.0001,0.063,0.1651,0.1329,0.0023,0.3478,297
32634,3/21/2017 18:00,13.6,992,19.715,1.7119,0,0.0628,0.1648,0.1324,0.0023,0.3479,306
32635,3/21/2017 19:00,11.4,983,21.005,1.7093,0.0001,0.0627,0.1646,0.1324,0.0022,0.348,282
32636,3/21/2017 20:00,10.7,988,23.045,1.7041,0,0.0627,0.1634,0.1312,0.0022,0.3476,279
32637,3/21/2017 21:00,10.7,987,25.675,1.7014,0,0.0626,0.1634,0.1309,0.0022,0.347,300
32638,3/21/2017 22:00,11.4,986,28.805,1.6655,0.0001,0.0626,0.1631,0.1308,0.0022,0.3481,279
32639,3/21/2017 23:00,11.4,999,31.595,1.5759,0.0001,0.0626,0.1639,0.1313,0.0025,0.3498,240
32640,3/22/2017 0:00,10,985,34.85,1.5767,0.0001,0.0626,0.1639,0.1316,0.0025,0.3498,279
32641,3/22/2017 1:00,10.7,985,2.515,1.5765,0.0001,0.0627,0.1667,0.1311,0.0025,0.3476,267
32642,3/22/2017 2:00,10,991,3.03,1.5751,0.0001,0.0628,0.1639,0.1316,0.0025,0.3474,267
32643,3/22/2017 3:00,9.3,985,3.165,1.5834,0.0002,0.0632,0.1651,0.1326,0.0025,0.348,285
32644,3/22/2017 4:00,11.4,992,5.33,1.5914,0.0002,0.0636,0.1658,0.1336,0.0026,0.3486,267
32645,3/22/2017 5:00,10.7,990,6.12,1.595,0.0002,0.0635,0.1662,0.1343,0.0026,0.3496,282
32646,3/22/2017 6:00,10.7,979,1.89,1.5976,0.0002,0.0638,0.1665,0.1347,0.0026,0.3491,300
32647,3/22/2017 7:00,10.7,989,2.905,1.5999,0.0002,0.064,0.1666,0.1349,0.0026,0.3496,306
32648,3/22/2017 8:00,10,998,3.67,1.6008,0.0002,0.064,0.1662,0.1346,0.0026,0.3503,306
32649,3/22/2017 9:00,10,996,2.415,1.6389,0.0001,0.1003,0.1665,0.1347,0.0009,0.3504,324
32650,3/22/2017 10:00,12.1,993,2.54,1.695,0.0002,0.1534,0.1695,0.1346,0.0016,0.3515,336
32651,3/22/2017 11:00,11.4,992,4.455,1.7061,0.0001,0.1694,0.167,0.1348,0.0023,0.3489,321
32652,3/22/2017 12:00,11.4,995,5.995,1.7117,0.0001,0.1744,0.1671,0.1353,0.0025,0.3491,324
32653,3/22/2017 13:00,10,984,8.91,1.7108,0.0001,0.1755,0.1668,0.1348,0.0026,0.3493,336
32654,3/22/2017 14:00,12.1,978,9.95,1.7139,0.0002,0.1771,0.1668,0.1345,0.0027,0.3504,357
32655,3/22/2017 15:00,12.1,988,12.24,1.7134,0.0002,0.1782,0.1669,0.1349,0.0027,0.3488,330
32656,3/22/2017 16:00,11.4,979,13.38,1.7164,0.0002,0.1797,0.1671,0.1353,0.0028,0.3487,342
32657,3/22/2017 17:00,10,979,3.29,1.7181,0.0002,0.1804,0.1676,0.1356,0.0028,0.3482,312
32658,3/22/2017 18:00,10,980,4.83,1.7185,0.0002,0.1807,0.1676,0.1355,0.0028,0.3484,303
32659,3/22/2017 19:00,10.7,994,3.665,1.7232,0.0002,0.1814,0.169,0.1356,0.0028,0.3492,333
32660,3/22/2017 20:00,9.3,987,5.52,1.7233,0.0002,0.1818,0.1682,0.1355,0.0029,0.3498,312
32661,3/22/2017 21:00,10.7,983,8.025,1.7027,0.0001,0.1822,0.1672,0.1352,0.0033,0.3514,312
32662,3/22/2017 22:00,10.7,981,11.405,1.5531,0.0001,0.182,0.1674,0.1357,0.0067,0.3504,333
32663,3/22/2017 23:00,9.3,980,2.015,1.5498,0.0001,0.1832,0.1672,0.1359,0.0068,0.3493,318
32664,3/23/2017 0:00,8.6,985,2.79,1.5481,0.0002,0.1828,0.1675,0.1358,0.0068,0.3491,324
32665,3/23/2017 1:00,10.7,980,4.455,1.5174,0.0001,0.1825,0.1678,0.1363,0.0065,0.3228,336
32666,3/23/2017 2:00,8.6,988,2.39,1.5063,0.0001,0.1821,0.1679,0.1356,0.0065,0.3149,303
32667,3/23/2017 3:00,10.7,995,5.645,1.502,0.0001,0.1783,0.1674,0.1357,0.0063,0.3159,300
32668,3/23/2017 4:00,10.7,978,7.775,1.5022,0.0001,0.1771,0.1681,0.136,0.0062,0.3155,306
32669,3/23/2017 5:00,10,995,9.565,1.5008,0.0001,0.175,0.1705,0.1358,0.0061,0.3146,306
32670,3/23/2017 6:00,10,997,11.855,1.4963,0.0001,0.1732,0.1678,0.1358,0.006,0.314,297
32671,3/23/2017 7:00,8.6,979,13.77,1.4954,0.0002,0.1726,0.1674,0.1351,0.0059,0.3149,273
32672,3/23/2017 8:00,7.9,995,17.275,1.4948,0.0001,0.1714,0.1676,0.1357,0.0059,0.3143,264
32673,3/23/2017 9:00,8.6,994,20.155,1.4953,0.0001,0.1711,0.168,0.1361,0.0059,0.3147,237
32674,3/23/2017 10:00,10,999,22.785,1.447,0.0001,0.1721,0.1683,0.1365,0.0062,0.3164,258
32675,3/23/2017 11:00,8.6,983,5.02,1.4138,0.0001,0.17,0.168,0.1361,0.0062,0.3166,240
32676,3/23/2017 12:00,7.9,992,5.27,1.4067,0.0002,0.1702,0.1677,0.136,0.0062,0.3141,222
